,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.n,mic_array.position,source.position,source.fs
8070,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[9.0,2.0,1.0,]",Classic,157.38,101.1,0.09776,"[[  0.    98.95  98.95 100.46]
 [   nan   0.   103.49 105.8 ]
 [   nan    nan   0.    98.95]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[9, 2, 1]","[2, 5, 1]",44100
8071,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[9.0,2.0,1.0,]",ROTH,157.38,122.355,0.03786,"[[  0.   180.    96.7   92.97]
 [   nan   0.   180.    94.46]
 [   nan    nan   0.    90.  ]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[9, 2, 1]","[2, 5, 1]",44100
8072,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[9.0,2.0,1.0,]",PHAT,157.38,121.982,0.03867,"[[  0.   180.    94.46  92.97]
 [   nan   0.   180.    94.46]
 [   nan    nan   0.    90.  ]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[9, 2, 1]","[2, 5, 1]",44100
8073,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[9.0,2.0,1.0,]",SCOT,157.38,121.982,0.03867,"[[  0.   180.    94.46  92.97]
 [   nan   0.   180.    94.46]
 [   nan    nan   0.    90.  ]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[9, 2, 1]","[2, 5, 1]",44100
8074,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[9.0,2.0,1.0,]",ECKART,157.38,97.7,0.10993,"[[ 0.   98.95 96.7  95.95]
 [  nan  0.   98.95 96.7 ]
 [  nan   nan  0.   98.95]
 [  nan   nan   nan  0.  ]]",0.7,0.1,4,"[9, 2, 1]","[2, 5, 1]",44100
8075,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[9.0,2.0,1.0,]",HT,157.38,134.433,0.01625,"[[  0.   148.82 131.38 116.15]
 [   nan   0.   148.82 120.37]
 [   nan    nan   0.   141.06]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[9, 2, 1]","[2, 5, 1]",44100
8076,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[10.0,6.0,1.0,]",Classic,173.047,101.057,0.15996,"[[  0.    98.95 110.49  88.51]
 [   nan   0.    98.95 110.49]
 [   nan    nan   0.    98.95]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 6, 1]","[2, 5, 1]",44100
8077,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[10.0,6.0,1.0,]",ROTH,173.047,137.385,0.03925,"[[  0.   128.48 180.   128.48]
 [   nan   0.   112.89 180.  ]
 [   nan    nan   0.    94.46]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 6, 1]","[2, 5, 1]",44100
8078,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[10.0,6.0,1.0,]",PHAT,173.047,140.315,0.03307,"[[  0.   128.48 180.   146.06]
 [   nan   0.   112.89 180.  ]
 [   nan    nan   0.    94.46]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 6, 1]","[2, 5, 1]",44100
8079,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[10.0,6.0,1.0,]",SCOT,173.047,140.315,0.03307,"[[  0.   128.48 180.   146.06]
 [   nan   0.   112.89 180.  ]
 [   nan    nan   0.    94.46]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 6, 1]","[2, 5, 1]",44100
8080,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[10.0,6.0,1.0,]",ECKART,173.047,90.495,0.21033,"[[ 0.   94.46 92.23 88.51]
 [  nan  0.   94.46 87.77]
 [  nan   nan  0.   85.54]
 [  nan   nan   nan  0.  ]]",0.7,0.1,4,"[10, 6, 1]","[2, 5, 1]",44100
8081,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[10.0,6.0,1.0,]",HT,173.047,141.03,0.03164,"[[  0.   134.43 128.48 158.96]
 [   nan   0.   134.43 141.06]
 [   nan    nan   0.   148.82]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 6, 1]","[2, 5, 1]",44100
8082,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[9.0,10.0,1.0,]",Classic,145.222,112.598,0.03285,"[[  0.   108.13 112.89 117.82]
 [   nan   0.   103.49 120.37]
 [   nan    nan   0.   112.89]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[9, 10, 1]","[2, 5, 1]",44100
8083,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[9.0,10.0,1.0,]",ROTH,145.222,132.572,0.00494,"[[  0.   158.96  96.7  146.06]
 [   nan   0.   158.96 144.75]
 [   nan    nan   0.    90.  ]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[9, 10, 1]","[2, 5, 1]",44100
8084,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[9.0,10.0,1.0,]",PHAT,145.222,124.155,0.0137,"[[  0.   158.96  96.7   91.49]
 [   nan   0.   158.96 148.82]
 [   nan    nan   0.    90.  ]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[9, 10, 1]","[2, 5, 1]",44100
8085,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[9.0,10.0,1.0,]",SCOT,145.222,124.155,0.0137,"[[  0.   158.96  96.7   91.49]
 [   nan   0.   158.96 148.82]
 [   nan    nan   0.    90.  ]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[9, 10, 1]","[2, 5, 1]",44100
8086,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[9.0,10.0,1.0,]",ECKART,145.222,100.463,0.06183,"[[  0.    98.95  98.95  98.95]
 [   nan   0.   103.49  98.95]
 [   nan    nan   0.   103.49]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[9, 10, 1]","[2, 5, 1]",44100
8087,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[9.0,10.0,1.0,]",HT,145.222,142.268,0.00027,"[[  0.   141.06 134.43 143.49]
 [   nan   0.   148.82 144.75]
 [   nan    nan   0.   141.06]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[9, 10, 1]","[2, 5, 1]",44100
8088,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[6.0,10.0,1.0,]",Classic,130.03,112.773,0.00919,"[[  0.   112.89 112.89 114.51]
 [   nan   0.   108.13 115.33]
 [   nan    nan   0.   112.89]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[6, 10, 1]","[2, 5, 1]",44100
8089,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[6.0,10.0,1.0,]",ROTH,130.03,128.327,9e-05,"[[  0.   134.43 120.37 117.82]
 [   nan   0.   134.43 128.48]
 [   nan    nan   0.   134.43]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[6, 10, 1]","[2, 5, 1]",44100
8090,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[6.0,10.0,1.0,]",PHAT,130.03,126.348,0.00042,"[[  0.   122.99 131.38 117.82]
 [   nan   0.   134.43 128.48]
 [   nan    nan   0.   122.99]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[6, 10, 1]","[2, 5, 1]",44100
8091,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[6.0,10.0,1.0,]",SCOT,130.03,126.348,0.00042,"[[  0.   122.99 131.38 117.82]
 [   nan   0.   134.43 128.48]
 [   nan    nan   0.   122.99]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[6, 10, 1]","[2, 5, 1]",44100
8092,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[6.0,10.0,1.0,]",ECKART,130.03,102.245,0.02383,"[[  0.   108.13 103.49 100.46]
 [   nan   0.   103.49  98.95]
 [   nan    nan   0.    98.95]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[6, 10, 1]","[2, 5, 1]",44100
8093,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[6.0,10.0,1.0,]",HT,130.03,123.157,0.00146,"[[  0.   122.99 122.99 126.61]
 [   nan   0.   122.99 120.37]
 [   nan    nan   0.   122.99]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[6, 10, 1]","[2, 5, 1]",44100
8094,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[7.0,1.0,1.0,]",Classic,142.43099999999998,119.798,0.01581,"[[  0.   108.13 122.99 128.48]
 [   nan   0.   117.82 128.48]
 [   nan    nan   0.   112.89]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[7, 1, 1]","[2, 5, 1]",44100
8095,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[7.0,1.0,1.0,]",ROTH,142.43099999999998,130.287,0.00455,"[[  0.   112.89 125.69 124.78]
 [   nan   0.   148.82 141.06]
 [   nan    nan   0.   128.48]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[7, 1, 1]","[2, 5, 1]",44100
8096,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[7.0,1.0,1.0,]",PHAT,142.43099999999998,139.49,0.00027,"[[  0.   112.89 125.69 180.  ]
 [   nan   0.   148.82 141.06]
 [   nan    nan   0.   128.48]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[7, 1, 1]","[2, 5, 1]",44100
8097,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[7.0,1.0,1.0,]",SCOT,142.43099999999998,139.49,0.00027,"[[  0.   112.89 125.69 180.  ]
 [   nan   0.   148.82 141.06]
 [   nan    nan   0.   128.48]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[7, 1, 1]","[2, 5, 1]",44100
8098,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[7.0,1.0,1.0,]",ECKART,142.43099999999998,112.383,0.02787,"[[  0.   103.49 103.49 128.48]
 [   nan   0.   108.13 117.82]
 [   nan    nan   0.   112.89]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[7, 1, 1]","[2, 5, 1]",44100
8099,"sim_T0.70s_d0.1_fs44100_s[2.0,5.0,1.0]_m[7.0,1.0,1.0,]",HT,142.43099999999998,134.055,0.00217,"[[  0.   134.43 125.69 136.55]
 [   nan   0.   134.43 144.75]
 [   nan    nan   0.   128.48]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[7, 1, 1]","[2, 5, 1]",44100
8100,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,5.0,1.0,]",Classic,173.047,101.057,0.15996,"[[  0.    98.95 110.49  88.51]
 [   nan   0.    98.95 110.49]
 [   nan    nan   0.    98.95]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 5, 1]","[2, 6, 1]",44100
8101,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,5.0,1.0,]",ROTH,173.047,160.087,0.00518,"[[  0.   180.   180.   146.06]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.    94.46]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 5, 1]","[2, 6, 1]",44100
8102,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,5.0,1.0,]",PHAT,173.047,124.098,0.07395,"[[  0.    31.18 180.   146.06]
 [   nan   0.   112.89 180.  ]
 [   nan    nan   0.    94.46]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 5, 1]","[2, 6, 1]",44100
8103,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,5.0,1.0,]",SCOT,173.047,124.098,0.07395,"[[  0.    31.18 180.   146.06]
 [   nan   0.   112.89 180.  ]
 [   nan    nan   0.    94.46]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 5, 1]","[2, 6, 1]",44100
8104,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,5.0,1.0,]",ECKART,173.047,89.752,0.21414,"[[ 0.   94.46 92.23 88.51]
 [  nan  0.   90.   87.77]
 [  nan   nan  0.   85.54]
 [  nan   nan   nan  0.  ]]",0.7,0.1,4,"[10, 5, 1]","[2, 6, 1]",44100
8105,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,5.0,1.0,]",HT,173.047,141.03,0.03164,"[[  0.   134.43 128.48 158.96]
 [   nan   0.   134.43 141.06]
 [   nan    nan   0.   148.82]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 5, 1]","[2, 6, 1]",44100
8106,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[6.0,4.0,1.0,]",Classic,154.537,110.937,0.05867,"[[  0.   103.49 112.89 112.89]
 [   nan   0.   112.89 115.33]
 [   nan    nan   0.   108.13]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[6, 4, 1]","[2, 6, 1]",44100
8107,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[6.0,4.0,1.0,]",ROTH,154.537,119.533,0.03782,"[[  0.   112.89 112.89 155.15]
 [   nan   0.   112.89 110.49]
 [   nan    nan   0.   112.89]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[6, 4, 1]","[2, 6, 1]",44100
8108,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[6.0,4.0,1.0,]",PHAT,154.537,112.222,0.05527,"[[  0.   112.89 112.89 111.28]
 [   nan   0.   112.89 110.49]
 [   nan    nan   0.   112.89]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[6, 4, 1]","[2, 6, 1]",44100
8109,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[6.0,4.0,1.0,]",SCOT,154.537,112.222,0.05527,"[[  0.   112.89 112.89 111.28]
 [   nan   0.   112.89 110.49]
 [   nan    nan   0.   112.89]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[6, 4, 1]","[2, 6, 1]",44100
8110,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[6.0,4.0,1.0,]",ECKART,154.537,96.595,0.10362,"[[  0.   103.49  98.95  91.49]
 [   nan   0.    98.95  92.23]
 [   nan    nan   0.    94.46]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[6, 4, 1]","[2, 6, 1]",44100
8111,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[6.0,4.0,1.0,]",HT,154.537,114.327,0.0499,"[[  0.   112.89 110.49 111.28]
 [   nan   0.   122.99 110.49]
 [   nan    nan   0.   117.82]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[6, 4, 1]","[2, 6, 1]",44100
8112,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,1.0,1.0,]",Classic,148.627,109.015,0.04843,"[[  0.    98.95 117.82 114.51]
 [   nan   0.   103.49 120.37]
 [   nan    nan   0.    98.95]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 1, 1]","[2, 6, 1]",44100
8113,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,1.0,1.0,]",ROTH,148.627,114.782,0.03536,"[[  0.   108.13  83.3  138.75]
 [   nan   0.   141.06 122.99]
 [   nan    nan   0.    94.46]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 1, 1]","[2, 6, 1]",44100
8114,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,1.0,1.0,]",PHAT,148.627,103.22,0.06364,"[[  0.   141.06  83.3   60.49]
 [   nan   0.   141.06  98.95]
 [   nan    nan   0.    94.46]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 1, 1]","[2, 6, 1]",44100
8115,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,1.0,1.0,]",SCOT,148.627,103.22,0.06364,"[[  0.   141.06  83.3   60.49]
 [   nan   0.   141.06  98.95]
 [   nan    nan   0.    94.46]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 1, 1]","[2, 6, 1]",44100
8116,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,1.0,1.0,]",ECKART,148.627,94.212,0.09139,"[[ 0.   94.46 94.46 92.97]
 [  nan  0.   94.46 94.46]
 [  nan   nan  0.   94.46]
 [  nan   nan   nan  0.  ]]",0.7,0.1,4,"[10, 1, 1]","[2, 6, 1]",44100
8117,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,1.0,1.0,]",HT,148.627,140.697,0.00194,"[[  0.   134.43 137.64 136.55]
 [   nan   0.   141.06 153.44]
 [   nan    nan   0.   141.06]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 1, 1]","[2, 6, 1]",44100
8118,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[7.0,4.0,1.0,]",Classic,158.962,114.02,0.06234,"[[  0.   108.13 115.33 114.51]
 [   nan   0.   112.89 120.37]
 [   nan    nan   0.   112.89]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[7, 4, 1]","[2, 6, 1]",44100
8119,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[7.0,4.0,1.0,]",ROTH,158.962,124.853,0.03591,"[[  0.   117.82  90.   141.06]
 [   nan   0.   134.43 131.38]
 [   nan    nan   0.   134.43]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[7, 4, 1]","[2, 6, 1]",44100
8120,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[7.0,4.0,1.0,]",PHAT,158.962,117.835,0.0522,"[[  0.   117.82  90.    98.95]
 [   nan   0.   134.43 131.38]
 [   nan    nan   0.   134.43]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[7, 4, 1]","[2, 6, 1]",44100
8121,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[7.0,4.0,1.0,]",SCOT,158.962,117.835,0.0522,"[[  0.   117.82  90.    98.95]
 [   nan   0.   134.43 131.38]
 [   nan    nan   0.   134.43]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[7, 4, 1]","[2, 6, 1]",44100
8122,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[7.0,4.0,1.0,]",ECKART,158.962,111.593,0.06925,"[[  0.   108.13 108.13 109.7 ]
 [   nan   0.   112.89 112.89]
 [   nan    nan   0.   117.82]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[7, 4, 1]","[2, 6, 1]",44100
8123,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[7.0,4.0,1.0,]",HT,158.962,120.627,0.04536,"[[  0.   117.82 115.33 116.15]
 [   nan   0.   122.99 128.48]
 [   nan    nan   0.   122.99]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[7, 4, 1]","[2, 6, 1]",44100
8124,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,4.0,1.0,]",Classic,166.293,85.583,0.20105,"[[ 0.   98.95 96.7  68.72]
 [  nan  0.   94.46 64.67]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.7,0.1,4,"[10, 4, 1]","[2, 6, 1]",44100
8125,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,4.0,1.0,]",ROTH,166.293,129.272,0.0423,"[[  0.   128.48 166.46 128.48]
 [   nan   0.   128.48   0.  ]
 [   nan    nan   0.    94.46]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 4, 1]","[2, 6, 1]",44100
8126,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,4.0,1.0,]",PHAT,166.293,140.467,0.02059,"[[  0.   180.   131.38 128.48]
 [   nan   0.   128.48 180.  ]
 [   nan    nan   0.    94.46]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 4, 1]","[2, 6, 1]",44100
8127,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,4.0,1.0,]",SCOT,166.293,140.467,0.02059,"[[  0.   180.   131.38 128.48]
 [   nan   0.   128.48 180.  ]
 [   nan    nan   0.    94.46]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 4, 1]","[2, 6, 1]",44100
8128,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,4.0,1.0,]",ECKART,166.293,88.14,0.18852,"[[ 0.   94.46 90.   85.54]
 [  nan  0.   90.   83.3 ]
 [  nan   nan  0.   85.54]
 [  nan   nan   nan  0.  ]]",0.7,0.1,4,"[10, 4, 1]","[2, 6, 1]",44100
8129,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[10.0,4.0,1.0,]",HT,166.293,134.087,0.03201,"[[  0.   134.43 128.48 128.48]
 [   nan   0.   134.43 137.64]
 [   nan    nan   0.   141.06]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[10, 4, 1]","[2, 6, 1]",44100
8130,"sim_T0.70s_d0.1_fs44100_s[2.0,6.0,1.0]_m[9.0,2.0,1.0,]",Classic,150.945,102.065,0.07374,"[[  0.   103.49 103.49  85.54]
 [   nan   0.   103.49 112.89]
 [   nan    nan   0.   103.49]
 [   nan    nan    nan   0.  ]]",0.7,0.1,4,"[9, 2, 1]","[2, 6, 1]",44100
